date,t1m,t3m,t6m,t1y,t2y,t3y,t5y,t7y,t10y,t20y,t30y,ys,ym,yl,sls,sms,slm,curv,rec,ms,ns
2017-02,0.48,0.53,0.65,0.82,1.2,1.47,1.9,2.22,2.42,2.76,3.03,0.62,1.6975,2.736666667,2.116666667,1.0775,1.039166667,0.038333333,0,U,5
2017-03,0.66,0.75,0.89,1.01,1.31,1.59,2.01,2.3,2.48,2.83,3.08,0.8275,1.8025,2.796666667,1.969166667,0.975,0.994166667,-0.019166667,0,U,5
2017-04,0.75,0.81,0.95,1.04,1.24,1.44,1.82,2.1,2.3,2.67,2.94,0.8875,1.65,2.636666667,1.749166667,0.7625,0.986666667,-0.224166667,0,U,5
2017-05,0.73,0.9,1.04,1.12,1.3,1.48,1.84,2.11,2.3,2.7,2.96,0.9475,1.6825,2.653333333,1.705833333,0.735,0.970833333,-0.235833333,0,U,5
2017-06,0.84,1,1.11,1.2,1.34,1.49,1.77,2.01,2.19,2.54,2.8,1.0375,1.6525,2.51,1.4725,0.615,0.8575,-0.2425,0,U,5
2017-07,0.97,1.09,1.13,1.22,1.37,1.54,1.87,2.13,2.32,2.65,2.88,1.1025,1.7275,2.616666667,1.514166667,0.625,0.889166667,-0.264166667,0,U,5
2017-08,0.98,1.03,1.13,1.23,1.34,1.48,1.78,2.03,2.21,2.55,2.8,1.0925,1.6575,2.52,1.4275,0.565,0.8625,-0.2975,0,U,5
2017-09,0.99,1.05,1.17,1.28,1.38,1.51,1.8,2.03,2.2,2.53,2.78,1.1225,1.68,2.503333333,1.380833333,0.5575,0.823333333,-0.265833333,0,U,5
2017-10,1,1.09,1.25,1.4,1.55,1.68,1.98,2.2,2.36,2.65,2.88,1.185,1.8525,2.63,1.445,0.6675,0.7775,-0.11,0,U,5
2017-11,1.09,1.25,1.39,1.56,1.7,1.81,2.05,2.23,2.35,2.6,2.8,1.3225,1.9475,2.583333333,1.260833333,0.625,0.635833333,-0.010833333,0,U,5
2017-12,1.2,1.34,1.5,1.7,1.84,1.96,2.18,2.32,2.4,2.6,2.77,1.435,2.075,2.59,1.155,0.64,0.515,0.125,0,U,5
2018-01,1.3,1.43,1.62,1.8,2.03,2.15,2.38,2.51,2.58,2.73,2.88,1.5375,2.2675,2.73,1.1925,0.73,0.4625,0.2675,0,U,5
2018-02,1.38,1.59,1.79,1.96,2.18,2.36,2.6,2.78,2.86,3.02,3.13,1.68,2.48,3.003333333,1.323333333,0.8,0.523333333,0.276666667,0,U,5
2018-03,1.64,1.73,1.92,2.06,2.28,2.42,2.63,2.77,2.84,2.97,3.09,1.8375,2.525,2.966666667,1.129166667,0.6875,0.441666667,0.245833333,0,U,5
2018-04,1.66,1.79,1.98,2.15,2.38,2.52,2.7,2.82,2.87,2.96,3.07,1.895,2.605,2.966666667,1.071666667,0.71,0.361666667,0.348333333,0,U,5
2018-05,1.71,1.9,2.07,2.27,2.51,2.66,2.82,2.93,2.98,3.05,3.13,1.9875,2.73,3.053333333,1.065833333,0.7425,0.323333333,0.419166667,0,U,5
2018-06,1.81,1.94,2.11,2.33,2.53,2.65,2.78,2.87,2.91,2.98,3.05,2.0475,2.7075,2.98,0.9325,0.66,0.2725,0.3875,0,U,5
2018-07,1.89,1.99,2.17,2.39,2.61,2.7,2.78,2.85,2.89,2.94,3.01,2.11,2.735,2.946666667,0.836666667,0.625,0.211666667,0.413333333,0,U,5
2018-08,1.94,2.07,2.24,2.45,2.64,2.71,2.77,2.84,2.89,2.97,3.04,2.175,2.74,2.966666667,0.791666667,0.565,0.226666667,0.338333333,0,U,5
2018-09,2.04,2.17,2.34,2.56,2.77,2.84,2.89,2.96,3,3.08,3.15,2.2775,2.865,3.076666667,0.799166667,0.5875,0.211666667,0.375833333,0,U,5
2018-10,2.17,2.29,2.46,2.65,2.86,2.94,3,3.09,3.15,3.27,3.34,2.3925,2.9725,3.253333333,0.860833333,0.58,0.280833333,0.299166667,0,U,5
2018-11,2.24,2.37,2.52,2.7,2.86,2.91,2.95,3.04,3.12,3.27,3.36,2.4575,2.94,3.25,0.7925,0.4825,0.31,0.1725,0,U,5
2018-12,2.37,2.41,2.54,2.66,2.68,2.67,2.68,2.75,2.83,2.98,3.1,2.495,2.695,2.97,0.475,0.2,0.275,-0.075,0,U,5
2019-01,2.4,2.42,2.51,2.58,2.54,2.52,2.54,2.61,2.71,2.89,3.04,2.4775,2.5525,2.88,0.4025,0.075,0.3275,-0.2525,0,U,5
2019-02,2.43,2.44,2.5,2.55,2.5,2.48,2.49,2.57,2.68,2.87,3.02,2.48,2.51,2.856666667,0.376666667,0.03,0.346666667,-0.316666667,0,U,5
2019-11,1.58,1.57,1.59,1.57,1.61,1.61,1.64,1.74,1.81,2.13,2.28,1.5775,1.65,2.073333333,0.495833333,0.0725,0.423333333,-0.350833333,0,U,5
2019-12,1.55,1.57,1.58,1.55,1.61,1.63,1.68,1.79,1.86,2.16,2.3,1.5625,1.6775,2.106666667,0.544166667,0.115,0.429166667,-0.314166667,0,U,5
2020-01,1.53,1.55,1.56,1.53,1.52,1.52,1.56,1.67,1.76,2.07,2.22,1.5425,1.5675,2.016666667,0.474166667,0.025,0.449166667,-0.424166667,0,U,5
2020-03,0.37,0.3,0.3,0.33,0.45,0.5,0.59,0.78,0.87,1.26,1.46,0.325,0.58,1.196666667,0.871666667,0.255,0.616666667,-0.361666667,1,U,5
2020-04,0.11,0.14,0.17,0.18,0.22,0.28,0.39,0.55,0.66,1.06,1.27,0.15,0.36,0.996666667,0.846666667,0.21,0.636666667,-0.426666667,1,U,5
2020-05,0.1,0.13,0.15,0.16,0.17,0.22,0.34,0.53,0.67,1.12,1.38,0.135,0.315,1.056666667,0.921666667,0.18,0.741666667,-0.561666667,0,U,5
2020-06,0.13,0.16,0.18,0.18,0.19,0.22,0.34,0.55,0.73,1.27,1.49,0.1625,0.325,1.163333333,1.000833333,0.1625,0.838333333,-0.675833333,0,U,5
2020-07,0.11,0.13,0.14,0.15,0.15,0.17,0.28,0.46,0.62,1.09,1.31,0.1325,0.265,1.006666667,0.874166667,0.1325,0.741666667,-0.609166667,0,U,5
2020-08,0.08,0.1,0.12,0.13,0.14,0.16,0.27,0.46,0.65,1.14,1.36,0.1075,0.2575,1.05,0.9425,0.15,0.7925,-0.6425,0,U,5
2020-09,0.09,0.11,0.12,0.13,0.13,0.16,0.27,0.46,0.68,1.21,1.42,0.1125,0.255,1.103333333,0.990833333,0.1425,0.848333333,-0.705833333,0,U,5
2020-10,0.09,0.1,0.11,0.13,0.15,0.19,0.34,0.55,0.79,1.34,1.57,0.1075,0.3075,1.233333333,1.125833333,0.2,0.925833333,-0.725833333,0,U,5
2020-11,0.09,0.09,0.1,0.12,0.17,0.22,0.39,0.63,0.87,1.4,1.62,0.1,0.3525,1.296666667,1.196666667,0.2525,0.944166667,-0.691666667,0,U,5
2020-12,0.08,0.09,0.09,0.1,0.14,0.19,0.39,0.66,0.93,1.47,1.67,0.09,0.345,1.356666667,1.266666667,0.255,1.011666667,-0.756666667,0,U,5
2021-01,0.08,0.08,0.09,0.1,0.13,0.2,0.45,0.77,1.08,1.63,1.82,0.0875,0.3875,1.51,1.4225,0.3,1.1225,-0.8225,0,U,5
2021-02,0.04,0.04,0.06,0.07,0.12,0.21,0.54,0.91,1.26,1.88,2.04,0.0525,0.445,1.726666667,1.674166667,0.3925,1.281666667,-0.889166667,0,U,5
2021-03,0.02,0.03,0.05,0.08,0.15,0.32,0.82,1.27,1.61,2.24,2.34,0.045,0.64,2.063333333,2.018333333,0.595,1.423333333,-0.828333333,0,U,5
2021-04,0.02,0.02,0.04,0.06,0.16,0.35,0.86,1.31,1.64,2.2,2.3,0.035,0.67,2.046666667,2.011666667,0.635,1.376666667,-0.741666667,0,U,5
2021-05,0.01,0.02,0.04,0.05,0.16,0.32,0.82,1.28,1.62,2.22,2.32,0.03,0.645,2.053333333,2.023333333,0.615,1.408333333,-0.793333333,0,U,5
2021-06,0.03,0.04,0.05,0.07,0.2,0.39,0.84,1.23,1.52,2.09,2.16,0.0475,0.665,1.923333333,1.875833333,0.6175,1.258333333,-0.640833333,0,U,5
2021-07,0.05,0.05,0.05,0.08,0.22,0.4,0.76,1.07,1.32,1.87,1.94,0.0575,0.6125,1.71,1.6525,0.555,1.0975,-0.5425,0,U,5
2021-08,0.04,0.05,0.06,0.07,0.22,0.42,0.77,1.06,1.28,1.83,1.92,0.055,0.6175,1.676666667,1.621666667,0.5625,1.059166667,-0.496666667,0,U,5
2021-09,0.05,0.04,0.05,0.08,0.24,0.47,0.86,1.16,1.37,1.87,1.94,0.055,0.6825,1.726666667,1.671666667,0.6275,1.044166667,-0.416666667,0,U,5
2021-10,0.06,0.05,0.06,0.11,0.39,0.67,1.11,1.4,1.58,2.03,2.06,0.07,0.8925,1.89,1.82,0.8225,0.9975,-0.175,0,U,5
2021-11,0.07,0.05,0.07,0.18,0.51,0.82,1.2,1.45,1.56,1.97,1.94,0.0925,0.995,1.823333333,1.730833333,0.9025,0.828333333,0.074166667,0,U,5
2021-12,0.04,0.06,0.15,0.3,0.68,0.95,1.23,1.4,1.47,1.9,1.85,0.1375,1.065,1.74,1.6025,0.9275,0.675,0.2525,0,U,5
2022-01,0.05,0.15,0.33,0.55,0.98,1.25,1.54,1.7,1.76,2.15,2.1,0.27,1.3675,2.003333333,1.733333333,1.0975,0.635833333,0.461666667,0,U,5
2022-02,0.04,0.31,0.64,1,1.44,1.65,1.81,1.91,1.93,2.31,2.25,0.4975,1.7025,2.163333333,1.665833333,1.205,0.460833333,0.744166667,0,U,5
2022-03,0.18,0.45,0.86,1.34,1.91,2.09,2.11,2.15,2.13,2.51,2.41,0.7075,2.065,2.35,1.6425,1.3575,0.285,1.0725,0,U,5
2022-04,0.31,0.76,1.26,1.89,2.54,2.72,2.78,2.8,2.75,2.99,2.81,1.055,2.71,2.85,1.795,1.655,0.14,1.515,0,U,5
2022-05,0.58,0.99,1.49,2.06,2.62,2.79,2.87,2.92,2.9,3.26,3.07,1.28,2.8,3.076666667,1.796666667,1.52,0.276666667,1.243333333,0,U,5
